ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2992,42,17,956.884,431001,3,8.468,1,0,0,1,0,1,0
2993,46,21,541.952,507101,1,24.5572,1,0,0,0,0,1,1
2994,65,40,169.36,250001,3,0.8468,3,0,0,0,0,0,1
2995,50,24,1515.772,582101,1,8.468,1,0,0,0,0,1,0
2996,54,24,770.588,815301,2,38.106,3,762.12,0,0,0,1,0
2997,42,18,872.204,482001,1,28.19844,1,0,1,1,1,1,1
2998,57,33,677.44,452001,4,13.5488,2,0,0,0,0,0,0
2999,61,35,321.784,560001,2,2.5404,1,0,0,0,0,0,0
3000,60,34,372.592,248140,1,1.6936,1,0,0,0,0,0,1
3001,40,14,1388.752,492001,1,36.4124,2,0,1,0,0,0,0
3002,33,7,685.908,403802,3,13.5488,1,0,0,0,0,1,1
3003,37,13,804.46,110001,2,14.3956,2,702.844,0,0,0,0,0
3004,52,28,372.592,797112,3,16.0892,2,0,0,0,0,0,1
3005,33,7,745.184,380001,3,13.5488,1,0,0,0,0,1,1
3006,62,36,1253.264,628001,3,59.276,2,0,1,0,0,1,0
3007,62,37,1431.092,141001,3,42.34,2,1558.112,1,0,1,1,1
3008,63,37,93.148,600001,1,6.7744,2,863.736,0,0,0,0,1
3009,55,25,779.056,364001,1,25.404,3,1337.944,0,0,0,0,1
3010,33,9,626.632,495001,3,22.0168,2,0,0,0,0,1,0
3011,25,1,609.696,396445,3,6.7744,1,0,0,0,0,1,0
3012,55,31,533.484,403001,3,22.60956,1,0,0,0,0,1,0
3013,29,3,1456.496,246149,2,38.106,1,3514.22,0,0,0,1,0
3014,45,21,1549.644,321001,2,11.8552,1,0,0,0,0,1,1
3015,60,34,338.72,262701,1,21.17,3,1405.688,0,0,0,1,0
3016,44,18,575.824,363001,4,24.5572,1,0,0,1,0,0,1
3017,48,23,660.504,500001,4,30.4848,3,0,0,0,0,1,0
3018,57,32,575.824,201001,2,31.3316,1,1558.112,0,0,0,0,0
3019,58,32,414.932,791102,1,11.8552,1,838.332,0,0,0,1,1
3020,58,33,330.252,500001,2,19.4764,3,0,0,0,0,1,0
3021,44,20,1278.668,396230,1,29.638,1,3319.456,0,0,0,1,0
3022,54,28,1346.412,797001,2,4.234,1,3903.748,0,0,0,1,0
3023,59,33,753.652,331001,4,16.0892,2,0,0,0,0,1,1
3024,63,37,889.14,797109,4,14.3956,3,2066.192,0,0,0,0,1
3025,61,35,660.504,721301,2,16.936,1,0,0,0,0,1,1
3026,58,32,1083.904,482001,2,22.8636,1,2912.992,0,0,0,0,0
3027,44,20,685.908,590001,4,6.7744,1,1930.704,0,0,0,0,1
3028,53,29,423.4,151001,4,0.8468,3,1287.136,0,0,0,1,0
3029,63,39,321.784,795114,3,0.8468,3,1507.304,0,0,0,1,1
3030,41,17,1007.692,741001,2,51.6548,1,2227.084,0,1,0,1,0
3031,50,26,931.48,396445,3,15.2424,2,0,0,0,0,1,0
3032,51,25,245.572,500001,1,11.8552,3,863.736,0,0,0,0,1
3033,47,22,160.892,132103,1,3.3872,3,0,0,0,0,1,0
3034,43,19,1100.84,123401,2,39.7996,3,1871.428,1,0,0,0,1
3035,46,21,321.784,799001,1,20.3232,1,1100.84,0,0,0,1,0
3036,50,24,262.508,342001,1,2.5404,3,0,0,0,0,0,0
3037,33,9,118.552,759001,4,5.9276,2,889.14,0,0,0,1,0
3038,27,2,1337.944,403601,3,3.3872,2,0,1,0,1,1,0
3039,34,8,330.252,452001,4,1.6936,1,973.82,0,0,0,1,0
3040,34,9,1193.988,515001,2,41.4932,3,0,1,0,0,0,1
3041,28,2,279.444,795114,3,8.468,1,1414.156,0,0,0,1,0
3042,29,5,779.056,600001,2,5.0808,1,0,0,0,0,1,0
3043,52,26,660.504,517501,3,25.404,2,0,0,0,0,0,0
3044,47,22,355.656,688001,3,22.8636,2,0,0,0,0,1,1
3045,41,16,127.02,756001,2,2.5404,2,702.844,0,0,0,0,0
3046,58,32,406.464,522001,1,23.7104,2,0,0,0,0,1,0
3047,37,12,533.484,521001,3,19.4764,1,0,0,0,0,1,0
3048,57,33,1261.732,400001,1,39.7996,1,0,0,1,0,0,0
3049,63,39,414.932,744101,1,6.7744,1,872.204,0,0,0,1,0
3050,60,35,1058.5,560001,2,33.0252,1,0,0,0,0,0,0
3051,50,25,491.144,753001,1,11.0084,2,0,0,0,0,1,0
3052,60,35,406.464,753001,3,12.702,1,0,0,0,0,1,0
3053,54,30,635.1,411001,2,27.0976,3,0,0,0,0,0,1
3054,28,4,965.352,244001,2,1.6936,1,0,0,0,0,1,0
3055,45,21,1134.712,363001,4,46.574,2,0,1,0,1,1,1
3056,28,2,939.948,226001,4,19.4764,3,0,0,0,0,1,0
3057,54,29,525.016,452001,4,32.1784,2,1261.732,0,0,0,1,0
3058,42,18,381.06,360001,1,5.9276,1,0,0,1,0,1,0
3059,30,4,956.884,431001,2,1.6936,1,0,0,0,0,1,0
3060,61,36,1083.904,125001,1,22.0168,1,0,0,0,0,1,0
3061,64,38,1422.624,854105,4,48.2676,3,0,1,0,0,1,0
3062,38,13,685.908,782001,1,33.872,3,1744.408,0,1,0,1,0
3063,39,14,635.1,851101,1,0.8468,2,2514.996,0,0,0,0,1
3064,54,29,177.828,796470,4,0.8468,3,0,0,0,0,0,0
3065,59,33,702.844,250001,3,37.2592,1,0,0,0,0,1,0
3066,39,15,1024.628,442001,1,29.638,1,3116.224,0,1,0,1,0
3067,63,33,338.72,143001,4,14.14156,3,0,0,0,0,1,0
3068,31,5,855.268,791102,1,24.5572,3,1439.56,0,1,0,0,0
3069,56,26,762.12,403601,2,38.106,3,0,0,0,0,0,0
3070,47,20,575.824,786001,1,22.60956,2,0,0,0,0,1,1
3071,28,3,626.632,495001,2,15.2424,2,1871.428,0,1,0,0,0
3072,32,8,626.632,390001,4,0.8468,2,2176.276,0,0,0,0,1
3073,54,30,431.868,282001,2,27.0976,3,0,0,0,0,0,0
3074,29,5,1261.732,176001,1,12.702,1,0,0,0,0,1,0
3075,39,15,262.508,571401,1,11.8552,3,745.184,0,0,0,1,1
3076,26,0,719.78,560001,2,13.5488,3,0,0,0,0,0,0
3077,29,-1,525.016,123401,2,14.819,3,0,0,0,0,0,1
3078,46,21,372.592,785001,1,2.5404,1,931.48,0,1,0,1,0
3079,38,13,533.484,628001,3,4.234,3,1608.92,0,1,1,1,1
3080,55,31,194.764,132103,2,2.5404,1,0,0,0,0,1,1
3081,48,22,338.72,127021,3,18.6296,2,736.716,0,0,0,1,0
3082,36,10,660.504,695001,2,38.106,3,1727.472,0,0,0,1,1
3083,39,13,338.72,785001,3,7.6212,3,1092.372,0,0,0,1,0
3084,40,16,660.504,785621,4,20.3232,1,0,0,1,1,1,0
3085,26,0,1092.372,282001,3,5.9276,2,0,1,0,0,0,0
3086,55,29,601.228,854105,3,2.5404,2,0,0,0,0,0,1
3087,61,35,194.764,695001,3,2.5404,3,0,0,0,0,1,0
3088,57,33,127.02,263001,2,2.5404,1,0,0,0,0,1,0
3089,56,31,237.104,799203,1,11.0084,1,1168.584,0,0,0,0,1
3090,31,5,194.764,762001,3,8.468,1,804.46,0,0,0,0,0
3091,61,31,160.892,250001,1,12.702,3,0,0,0,0,1,0
3092,58,32,355.656,796470,3,11.8552,3,1337.944,0,0,0,0,1
3093,43,18,956.884,122001,2,3.3872,1,2752.1,0,1,0,0,0
3094,29,5,287.912,403601,4,3.3872,2,0,0,0,0,0,1
3095,50,23,160.892,782001,1,4.234,2,880.672,0,0,0,0,1
3096,49,25,364.124,400001,1,13.5488,2,0,0,0,0,1,1
3097,43,18,1515.772,795001,3,10.1616,1,0,1,1,1,1,0
3098,58,32,372.592,797001,3,18.6296,3,0,0,0,0,0,0
3099,41,16,177.828,125001,2,0.8468,2,0,0,0,0,0,0
3100,65,40,973.82,506001,1,21.17,1,1473.432,0,0,0,0,1
3101,52,27,685.908,791102,4,32.1784,2,0,0,0,0,0,1
3102,55,31,770.588,795001,2,23.7104,1,0,0,0,0,0,0
3103,49,25,254.04,673001,4,7.6212,2,0,0,0,0,0,1
3104,52,22,465.74,226001,3,11.8552,3,0,0,0,0,1,0
3105,56,31,406.464,797112,2,17.7828,3,0,0,0,0,0,1
3106,30,4,194.764,815301,4,2.5404,2,1024.628,0,0,0,0,0
3107,36,10,177.828,148001,3,0.8468,2,0,0,0,0,0,0
3108,41,17,465.74,209625,2,14.3956,1,0,0,0,0,0,0
3109,42,15,177.828,695001,3,8.468,2,0,0,0,0,1,0
3110,60,34,338.72,360001,3,18.6296,3,0,0,1,0,1,0
3111,44,20,254.04,744101,4,2.5404,1,0,0,0,0,0,1
3112,34,9,660.504,688001,3,5.0808,2,0,0,0,0,1,0
3113,56,32,550.42,403802,2,27.0976,3,0,0,0,0,1,0
3114,31,5,423.4,226001,4,17.7828,3,1769.812,0,0,0,1,0
3115,29,4,465.74,515001,4,16.936,2,0,0,1,0,1,0
3116,31,5,939.948,826001,2,1.6936,1,0,0,0,0,0,0
3117,36,10,177.828,134003,3,0.8468,2,0,0,0,0,0,1
3118,42,16,550.42,606001,3,4.234,3,2167.808,0,0,0,1,0
3119,64,39,965.352,737101,1,6.7744,3,0,0,0,0,1,0
3120,61,36,457.272,691001,3,7.6212,3,1515.772,0,0,0,1,0
3121,35,11,635.1,127021,2,14.3956,2,0,0,0,0,1,0
3122,28,2,110.084,793001,4,3.3872,1,0,0,0,0,0,1
3123,38,14,457.272,560001,2,5.0808,3,1846.024,0,0,0,0,0
3124,44,17,186.296,784001,3,8.468,2,1066.968,0,0,0,1,1
3125,45,20,1676.664,363001,2,23.7104,1,0,0,0,0,1,1
3126,46,20,152.424,607001,1,1.6936,1,0,0,0,0,1,1
3127,57,32,626.632,321001,4,5.9276,1,0,0,0,0,0,1
3128,40,14,516.548,495223,4,1.6936,3,0,0,0,0,1,0
3129,38,12,541.952,442001,2,15.2424,1,0,0,0,0,0,0
3130,39,14,84.68,494001,2,2.5404,2,0,0,1,0,0,1
3131,23,-2,694.376,246149,2,15.2424,2,0,0,1,0,0,1
3132,47,22,516.548,769001,3,22.8636,2,1422.624,0,0,0,1,1
3133,32,7,702.844,248001,2,21.17,1,1253.264,0,1,0,1,0
3134,30,5,618.164,686001,3,22.0168,3,0,0,0,0,1,0
3135,54,30,186.296,607001,2,3.3872,1,753.652,0,0,0,1,0
3136,25,0,770.588,125001,2,15.2424,2,2718.228,0,0,0,0,0
3137,60,34,550.42,795114,3,18.6296,3,795.992,0,1,1,0,1
3138,61,36,110.084,262701,3,4.234,1,0,0,0,0,1,0
3139,36,11,872.204,793120,1,38.9528,1,2159.34,0,0,0,1,0
3140,52,26,804.46,507101,1,2.5404,1,0,0,0,0,1,0
3141,33,7,262.508,390001,4,8.468,1,0,0,0,0,1,1
3142,57,31,1109.308,363001,3,5.0808,1,0,1,0,0,1,0
3143,34,8,1481.9,262701,4,9.3148,3,0,1,1,1,1,1
3144,50,24,321.784,151001,4,0.8468,1,0,0,0,0,1,0
3145,43,18,880.672,431001,3,8.468,1,0,0,0,0,1,0
3146,34,10,965.352,123401,3,27.9444,3,0,1,0,0,0,0
3147,26,1,321.784,362001,4,14.3956,2,0,0,0,0,1,0
3148,26,0,254.04,495223,4,11.0084,3,0,0,0,0,1,1
3149,48,22,160.892,794002,2,0.8468,3,897.608,0,0,0,0,0
3150,49,25,211.7,624001,4,8.468,1,0,0,0,0,1,1
3151,47,22,1050.032,431001,4,42.34,3,0,1,0,0,0,0
3152,43,19,169.36,791113,3,4.234,1,0,0,0,0,0,0
3153,40,15,702.844,796470,1,8.468,3,0,0,0,0,0,0
3154,31,5,152.424,190001,4,2.5404,2,0,0,0,0,0,1
3155,27,1,838.332,600001,1,25.404,3,1261.732,1,0,0,0,1
3156,55,29,525.016,160001,3,2.5404,2,0,0,0,0,1,0
3157,54,30,203.232,148001,1,0.8468,2,0,0,0,0,0,0
3158,23,-1,110.084,440001,4,8.468,1,711.312,0,0,0,1,0
3159,54,28,541.952,786001,2,6.7744,3,0,0,1,0,1,0
3160,57,33,525.016,132103,3,22.60956,1,2032.32,0,0,0,0,0
3161,41,15,1337.944,473001,1,39.7996,2,0,1,1,1,0,1
3162,28,4,745.184,335001,1,45.7272,1,0,0,0,0,1,0
3163,33,7,237.104,796470,4,6.7744,1,0,0,0,0,1,0
3164,51,27,440.336,147001,2,8.468,3,0,0,0,0,0,0
3165,28,4,694.376,624001,4,0,1,0,0,0,0,1,1
3166,63,37,1185.52,331001,2,58.4292,1,821.396,0,0,0,0,1
3167,29,4,677.44,503001,1,6.7744,2,0,0,0,0,1,1
3168,62,38,491.144,131001,4,10.1616,2,1930.704,0,0,0,0,1
3169,51,25,1524.24,516001,1,14.3956,1,0,0,0,0,1,0
3170,52,28,465.74,814112,1,13.5488,2,1922.236,0,0,0,0,0
3171,43,16,550.42,403802,3,22.60956,2,846.8,0,0,0,0,0
3172,39,12,525.016,782001,3,19.73044,2,0,0,0,0,0,0
3173,35,9,194.764,518001,4,2.5404,1,0,0,0,0,0,0
3174,34,10,296.38,190001,1,14.3956,1,0,0,0,0,1,0
3175,49,24,296.38,457001,4,1.6936,2,0,0,0,0,0,1
3176,43,18,626.632,473001,4,3.3872,1,0,0,0,0,0,0
3177,48,24,118.552,826001,3,3.3872,1,0,0,0,0,1,0
3178,30,4,702.844,791113,2,12.702,3,1685.132,0,0,0,0,1
3179,46,21,601.228,262701,4,16.0892,3,0,0,0,0,0,0
3180,43,17,448.804,500001,2,5.9276,1,1100.84,0,1,0,1,0
3181,27,3,872.204,691001,2,5.0808,1,711.312,0,0,0,0,0
3182,39,15,923.012,795133,1,14.3956,1,0,0,0,0,1,0
3183,58,33,508.08,360001,2,16.0892,2,795.992,0,1,0,1,0
3184,44,17,101.616,175101,3,5.67356,2,0,0,0,0,1,0
3185,39,15,1193.988,781001,2,67.744,1,0,0,0,0,1,0
3186,35,10,1083.904,741001,1,32.1784,1,0,0,0,0,1,0
3187,41,16,829.864,791120,3,8.468,1,2506.528,0,0,0,0,0
3188,43,18,347.188,492001,1,4.234,3,0,0,0,0,0,0
3189,55,25,762.12,791111,2,38.106,3,0,0,0,0,0,1
3190,32,6,262.508,151001,1,2.5404,1,0,0,0,0,0,0
3191,56,26,626.632,580001,1,25.404,3,0,0,0,0,0,0
3192,30,5,702.844,413001,4,15.2424,3,0,0,0,0,0,1
3193,65,39,296.38,194101,1,4.234,3,0,0,0,0,0,0
3194,31,7,1185.52,342001,1,33.872,1,0,0,0,0,0,1
3195,41,15,550.42,737101,3,4.234,3,0,0,0,0,0,0
3196,55,29,296.38,302001,3,11.8552,1,0,0,0,0,0,0
3197,37,7,618.164,737103,4,15.2424,3,0,0,0,0,1,1
3198,34,10,245.572,473001,1,12.702,2,0,0,0,0,1,0
3199,34,9,465.74,793120,4,16.936,2,1244.796,0,0,0,0,1
3200,33,9,169.36,400001,4,5.9276,2,0,0,0,0,1,0
3201,48,23,592.76,848101,1,23.7104,2,0,0,0,0,0,0
3202,28,3,685.908,756001,4,1.6936,1,0,0,0,0,0,0
3203,30,4,211.7,473001,2,2.5404,1,0,0,1,0,1,0
3204,44,20,1007.692,744101,2,63.51,1,2023.852,0,0,0,1,0
3205,61,35,414.932,793001,4,14.3956,2,1566.58,0,0,0,0,0
3206,59,33,321.784,147001,1,11.8552,1,0,0,0,0,1,1
3207,33,7,677.44,600001,2,12.702,3,0,0,0,0,1,1
3208,56,32,711.312,744101,1,36.4124,1,0,0,0,0,1,1
3209,53,29,516.548,342001,4,13.5488,2,0,0,0,0,1,0
3210,42,16,1464.964,575001,2,12.702,2,3158.564,1,0,1,1,1
3211,43,19,508.08,122001,2,21.17,1,0,0,1,0,0,0
3212,35,9,702.844,152101,2,38.106,3,0,0,0,0,1,0
3213,61,35,499.612,580001,1,23.7104,2,0,0,0,0,0,0
3214,39,9,270.976,362001,3,16.936,3,982.288,0,0,0,1,0
3215,61,37,279.444,380001,3,0.8468,3,0,0,0,0,1,0
3216,40,15,160.892,785001,4,1.6936,3,0,0,0,0,1,0
3217,34,8,118.552,793120,4,2.5404,1,0,0,0,0,0,0
3218,65,39,795.992,492001,4,34.7188,1,1016.16,1,0,1,1,1
3219,40,16,1304.072,530017,2,51.6548,1,2752.1,0,0,0,1,0
3220,39,15,279.444,530017,1,16.936,2,0,0,0,0,0,0
3221,61,35,237.104,122001,2,1.6936,3,1143.18,0,0,0,1,0
3222,40,16,372.592,680001,1,15.2424,1,0,0,1,0,1,0
3223,49,23,685.908,794002,2,6.7744,3,0,0,0,0,0,0
3224,43,18,245.572,854105,1,4.234,3,0,0,0,0,1,0
3225,45,21,491.144,176001,3,2.5404,3,0,0,1,0,1,0
3226,52,28,321.784,842001,4,7.6212,2,0,0,0,0,0,1
3227,32,8,694.376,721301,3,12.702,1,0,0,0,0,1,1
3228,31,7,152.424,190001,1,3.3872,3,0,0,0,0,1,0
3229,27,2,381.06,175101,2,14.3956,2,0,0,0,0,0,1
3230,33,9,541.952,403601,4,28.7912,1,0,0,0,0,0,0
3231,65,40,406.464,507101,3,20.3232,1,0,0,0,0,0,1
3232,62,37,203.232,248140,1,2.5404,3,0,0,1,0,1,0
3233,55,25,550.42,507101,4,16.936,3,0,0,0,0,1,0
3234,46,20,939.948,491001,1,0,1,2785.972,0,0,0,0,0
3235,37,12,965.352,815301,3,5.0808,2,0,0,0,0,1,0
3236,60,35,330.252,507101,2,13.5488,3,0,0,0,0,1,0
3237,44,14,160.892,518001,1,6.351,3,0,0,0,0,0,1
3238,35,9,186.296,342001,3,0.8468,2,0,0,0,1,1,1
3239,52,28,414.932,794002,4,9.3148,2,0,0,0,0,1,0
3240,30,4,338.72,628001,1,2.5404,1,0,0,0,0,1,0
3241,62,36,533.484,403721,1,13.5488,1,999.224,0,0,0,1,0
3242,41,15,465.74,793120,1,23.7104,1,0,0,0,0,0,0
3243,38,14,279.444,815301,1,16.936,2,0,0,0,0,1,0
3244,52,26,262.508,495001,4,12.702,3,0,0,0,0,1,0
3245,48,24,203.232,841301,4,1.6936,1,0,0,0,0,1,0
3246,47,22,685.908,793120,4,30.4848,3,0,0,0,0,1,1
3247,41,17,685.908,244001,1,6.7744,2,1888.364,0,0,0,1,0
3248,44,20,956.884,517501,2,27.9444,1,0,0,0,0,1,1
3249,31,6,779.056,495223,2,27.9444,1,0,0,0,0,0,0
3250,50,25,685.908,791120,1,10.1616,1,0,0,0,0,0,0
3251,36,11,855.268,741001,3,10.1616,3,0,0,1,0,0,1
3252,52,26,660.504,173001,3,25.404,2,0,0,0,0,0,1
3253,62,38,660.504,125001,2,0,3,0,0,0,0,1,0
3254,55,30,296.38,364001,1,12.702,2,999.224,0,0,0,0,1
3255,61,37,76.212,250001,2,2.5404,3,0,0,0,0,1,0
3256,34,7,694.376,262701,4,16.936,2,0,0,0,0,1,1
3257,34,9,347.188,799120,1,21.17,3,0,0,0,0,0,0
3258,59,35,711.312,786001,1,15.2424,3,0,0,0,0,1,0
3259,41,17,355.656,797112,4,18.6296,2,1566.58,0,1,0,1,0
3260,33,8,457.272,518001,3,19.4764,1,0,0,0,0,0,1
3261,55,30,711.312,831001,2,0,3,0,0,0,0,0,0
3262,64,40,1109.308,796321,1,32.1784,1,0,0,0,0,0,0
3263,44,19,719.78,122001,2,32.1784,3,0,0,0,0,1,0
3264,32,8,711.312,457001,4,28.7912,1,0,0,0,0,1,0
3265,67,41,965.352,762001,4,20.3232,3,0,0,0,0,1,0
3266,40,14,516.548,688001,3,4.234,3,0,0,0,0,1,0
3267,57,31,330.252,821115,1,18.6296,3,0,0,0,0,1,1
3268,59,35,177.828,814112,2,8.468,1,1016.16,0,0,0,1,0
3269,43,17,939.948,263001,4,45.7272,3,0,1,0,0,1,0
3270,58,34,575.824,160001,2,23.7104,1,956.884,0,0,0,0,0
3271,50,23,1515.772,797112,4,30.4848,2,0,1,0,0,1,0
3272,52,27,787.524,688001,4,34.7188,2,0,1,0,0,0,1
3273,35,9,719.78,431001,2,15.2424,1,0,0,0,0,0,0
3274,40,15,1524.24,263139,1,34.7188,1,0,0,0,0,0,0
3275,31,5,931.48,786001,2,12.702,3,0,0,0,0,1,0
3276,32,8,550.42,785001,1,10.1616,1,2269.424,0,0,0,1,0
3277,55,31,1346.412,127021,1,33.0252,3,0,1,0,0,0,0
3278,43,19,685.908,799001,2,27.0976,1,0,0,0,0,1,0
3279,31,6,1117.776,263001,1,32.1784,1,0,0,0,0,1,0
3280,26,-1,372.592,492001,1,16.936,2,0,0,0,0,0,0
3281,58,33,829.864,134003,1,22.0168,1,0,0,0,0,0,0
3282,51,25,525.016,624001,2,12.702,2,0,0,0,0,1,1
3283,45,21,770.588,190001,1,39.7996,1,0,0,0,0,1,0
3284,56,30,245.572,741001,4,5.9276,2,736.716,0,0,0,1,0
3285,25,-1,855.268,110001,4,17.7828,3,0,0,0,0,0,1
3286,38,13,550.42,590001,3,5.9276,2,0,0,0,0,1,0
3287,62,36,491.144,814112,1,23.7104,2,0,0,0,0,0,1
3288,39,13,270.976,686001,2,6.7744,3,0,0,0,0,1,0
3289,56,30,1185.52,606001,4,4.234,1,2472.656,1,0,0,0,0
3290,50,25,372.592,641001,1,2.5404,1,1583.516,0,0,0,1,1
3291,52,27,956.884,791102,1,0.8468,3,0,0,0,0,0,0
3292,53,28,321.784,331001,1,11.0084,2,0,0,0,0,1,0
3293,25,-1,110.084,497001,4,3.3872,1,0,0,1,0,0,0
3294,44,20,525.016,263001,2,21.17,1,0,0,1,0,1,0
3295,42,12,245.572,786001,3,16.936,3,0,0,0,0,0,0
3296,42,16,1193.988,721301,3,33.872,2,0,1,0,0,0,0
3297,63,37,1117.776,700001,1,37.2592,2,0,1,0,0,1,0
3298,57,32,194.764,452001,1,2.5404,3,0,0,0,0,1,1
3299,56,32,93.148,744104,2,2.5404,1,753.652,0,0,0,0,0
3300,60,34,762.12,421001,4,16.0892,2,0,0,0,0,1,0
3301,62,38,364.124,171001,1,16.0892,2,0,0,0,0,1,0
3302,48,22,499.612,641001,4,22.0168,1,0,0,0,0,1,1
3303,37,11,237.104,796321,2,6.7744,3,0,0,0,0,0,0
3304,55,29,237.104,799203,2,5.9276,2,694.376,0,0,0,1,1
3305,42,17,914.544,736101,3,8.468,1,3243.244,0,0,0,1,0
3306,39,13,660.504,342001,1,23.7104,3,0,0,0,0,0,0
3307,47,22,550.42,691001,1,20.3232,1,0,0,0,0,1,0
3308,34,10,211.7,176001,4,8.468,1,0,0,0,0,1,0
3309,48,23,914.544,152101,2,32.1784,3,0,0,0,0,0,1
3310,52,27,364.124,209625,4,1.6936,2,0,0,0,0,1,0
3311,53,29,804.46,110001,4,8.468,2,0,0,0,0,1,1
3312,49,25,203.232,744104,1,2.5404,1,0,0,0,0,0,0
3313,47,22,1608.92,691001,2,74.5184,1,0,0,0,0,0,0
3314,48,24,203.232,753001,1,7.6212,3,0,0,0,0,0,0
3315,38,13,347.188,530017,4,14.3956,1,0,0,0,0,1,0
3316,48,22,677.44,575001,3,9.3148,1,0,0,0,0,0,0
3317,56,26,533.484,173001,3,16.936,3,0,0,0,0,1,0
3318,65,41,668.972,691001,3,16.936,3,0,0,0,0,0,0
3319,46,20,889.14,262701,4,27.0976,1,0,1,0,0,0,0
3320,60,35,1295.604,797109,3,16.936,3,0,1,0,0,0,1
3321,50,25,965.352,403802,1,5.0808,1,0,0,0,0,0,1
3322,41,15,1016.16,160001,1,44.0336,1,0,0,0,0,1,0
3323,41,16,880.672,751001,1,33.872,3,0,0,0,1,1,1
3324,60,35,169.36,680001,1,11.0084,1,0,0,0,0,1,0
3325,57,31,347.188,263001,1,11.8552,1,0,0,1,0,1,0
3326,48,23,296.38,424001,2,11.0084,1,0,0,0,0,0,0
3327,53,27,1473.432,797001,1,24.5572,2,0,1,0,0,1,0
3328,42,18,1388.752,575001,1,11.0084,3,0,1,1,1,1,1
3329,45,20,186.296,175101,1,0.8468,1,0,0,0,0,0,0
3330,35,10,1117.776,530017,1,32.1784,1,694.376,0,0,0,0,1
3331,34,9,270.976,495223,4,9.3148,3,0,0,0,0,1,0
3332,67,42,177.828,582101,3,0.8468,3,0,0,0,0,0,1
3333,36,9,414.932,134003,2,14.14156,2,0,0,0,0,0,1
3334,37,13,668.972,500001,4,0.8468,2,2371.04,0,0,0,1,0
3335,40,14,254.04,521001,2,6.7744,3,728.248,0,0,0,0,0
3336,35,10,999.224,431001,2,66.0504,1,3031.544,0,0,0,0,0
3337,60,34,93.148,590001,4,5.9276,3,0,0,0,0,1,0
3338,59,29,516.548,695001,3,16.936,3,0,0,0,0,1,0
3339,35,9,364.124,452001,4,10.1616,2,0,0,1,0,1,0
3340,27,1,1193.988,605001,4,43.1868,3,2997.672,1,0,0,0,0
3341,29,3,457.272,682001,4,15.2424,3,0,0,0,0,0,0
3342,35,9,279.444,791102,2,2.5404,1,0,0,1,0,1,0
3343,38,13,711.312,403001,3,10.1616,3,1024.628,0,0,0,1,1
3344,62,37,1058.5,533101,1,8.468,3,0,1,0,0,1,0
3345,43,19,931.48,134003,1,28.7912,1,0,0,0,0,0,1
3346,35,11,118.552,607001,4,8.468,1,0,0,0,1,1,1
3347,41,15,550.42,151001,2,23.7104,1,0,0,0,0,1,1
3348,65,41,660.504,509001,3,16.936,3,0,0,0,1,1,1
3349,61,35,152.424,517501,3,2.5404,3,0,0,0,0,0,0
3350,55,25,804.46,413001,2,38.106,3,2328.7,0,0,0,0,0
3351,28,3,804.46,524001,2,15.2424,2,0,0,0,0,0,0
3352,52,26,1617.388,600001,1,14.3956,1,0,0,0,0,1,0
3353,34,4,160.892,713101,1,5.67356,3,702.844,0,0,0,1,0
3354,49,23,160.892,201001,4,5.0808,3,0,0,0,0,1,1
3355,42,18,330.252,815301,1,2.5404,3,0,0,0,0,1,0
3356,49,23,787.524,641001,1,20.3232,1,0,0,0,0,1,1
3357,49,23,973.82,262701,3,38.9528,3,0,1,0,0,0,0
3358,32,6,948.416,171001,1,22.8636,2,3454.944,0,1,1,1,1
3359,59,35,338.72,396445,4,3.3872,1,0,0,0,0,0,0
3360,43,19,381.06,131001,3,5.0808,2,0,0,0,0,0,0
3361,48,24,1126.244,122001,1,42.34,1,0,0,0,0,0,0
3362,31,5,719.78,132103,3,13.5488,1,736.716,0,0,0,1,1
3363,30,4,152.424,784001,2,2.5404,2,0,0,0,0,1,0
3364,58,34,457.272,442001,4,11.0084,2,0,0,0,0,1,0
3365,41,15,347.188,248001,2,20.3232,2,889.14,0,0,0,0,0
3366,38,8,177.828,695001,1,5.67356,3,0,0,0,0,1,0
3367,33,9,1287.136,756001,1,50.808,1,0,0,0,0,1,1
3368,51,27,448.804,396230,1,13.5488,2,0,0,0,0,1,0
3369,45,18,1380.284,497001,3,45.13444,2,0,1,0,1,0,1
3370,34,10,711.312,516001,4,0.8468,2,0,0,0,0,1,0
3371,39,13,499.612,682001,3,7.6212,3,1685.132,0,1,0,1,0
3372,44,18,279.444,403802,3,4.234,2,0,0,0,0,0,0
3373,55,29,685.908,362001,4,41.4932,1,1769.812,0,0,0,1,0
3374,28,2,1541.176,522001,3,60.9696,2,3742.856,1,0,1,1,1
3375,57,31,516.548,606001,1,18.6296,3,0,0,0,0,0,0
3376,43,18,745.184,795133,4,9.3148,2,0,0,0,0,1,0
3377,46,21,1439.56,686001,2,23.7104,1,0,0,0,0,0,0
3378,35,10,702.844,176215,4,5.9276,3,2667.42,0,0,0,1,0
3379,25,0,372.592,791111,4,5.0808,2,0,0,0,0,0,1
3380,65,41,702.844,125001,3,16.936,3,0,0,0,0,1,0
3381,64,38,177.828,160001,1,6.7744,2,643.568,0,0,0,0,1
3382,39,15,1210.924,759001,1,29.638,1,0,0,0,0,1,1
